TeamId,TeamName,SubmissionDate,Score
6748402,m.y.,"2021-05-27 02:03:30",0.487
6738198,"Maxim Gerasimov","2021-05-05 11:06:11",0.487
6762185,goya58,"2021-05-29 11:01:42",0.487
6788912,Tsuruta,"2021-06-24 09:44:31",0.487
6753749,"Ryan Lambert","2021-05-18 21:39:01",0.487
6899550,"Jcak ma","2021-06-04 05:08:51",0.487
6965466,weiyubai,"2021-06-17 12:00:13",0.488
6954682,"over watch","2021-06-18 01:30:12",0.488
6816613,"German Abramov","2021-06-01 15:01:21",0.488
6777023,"Minh Nguyen","2021-05-13 04:51:38",0.488
6782388,DeepUnderstanding,"2021-06-17 15:57:32",0.488
6735041,"Chun Ming Lee","2021-05-05 03:51:11",0.488
6824658,Young,"2021-06-22 02:53:17",0.488
6758981,konumaru,"2021-06-18 07:03:22",0.488
6738525,Broccoli,"2021-06-22 16:17:29",0.488
6741555,"Dawid Paluszkiewicz","2021-05-16 13:15:33",0.488
6796841,"Anton Petrov","2021-06-23 23:20:41",0.488
6818928,"I'm cute","2021-06-24 12:35:21",0.488
6746133,"Pranay Joshi","2021-05-17 16:45:34",0.488
6734655,hayahiko,"2021-05-21 20:51:26",0.488
6735918,"Youssef Nader","2021-05-19 20:39:02",0.488
6781557,CK,"2021-05-12 03:01:58",0.488
6747226,Kirua,"2021-05-12 07:23:47",0.488
6738755,"Sanskar Kumar","2021-05-17 20:28:20",0.488
6764340,"Rainbow Cat","2021-05-14 08:57:37",0.488
6734861,nikhilMarepally,"2021-06-02 15:48:11",0.488
6740508,VladB,"2021-05-27 15:48:53",0.488
6742850,"Tommy Wang","2021-05-06 20:17:08",0.488
6740945,"Konstantin Albul","2021-05-08 21:23:38",0.488
6735240,theGreatjayant,"2021-05-06 23:24:03",0.488
6739033,ImGe,"2021-06-21 05:15:09",0.488
6753857,AshkanOne,"2021-05-07 00:47:50",0.488
6734366,Leigh,"2021-06-24 11:09:21",0.488
6753920,"Y S","2021-05-07 05:19:56",0.488
6754919,ZYiying,"2021-05-07 08:02:06",0.488
6756906,"Tatsuya Masuda","2021-05-07 13:45:19",0.488
6780672,"Alex Shoop","2021-05-07 15:48:30",0.488
6736578,"Tudor Morosan","2021-05-08 01:22:47",0.488
6761566,Andrey,"2021-05-08 13:00:51",0.488
6762162,KirillLisenkov,"2021-05-08 15:22:47",0.488
6762275,lramary,"2021-05-08 15:58:44",0.488
6747605,"Harsh Sharma #2","2021-05-09 03:54:18",0.488
6762011,"Alifia Ghantiwala","2021-05-09 09:23:13",0.488
6767425,danton267,"2021-05-10 00:18:04",0.488
6764313,Decepticons,"2021-05-13 04:46:05",0.488
6770235,chilled_koffee,"2021-05-14 12:36:28",0.488
6759114,Borovitza,"2021-06-12 14:54:22",0.488
6809066,"Gabriel Preda","2021-05-16 22:35:44",0.488
6845234,LeoProvorov,"2021-05-22 11:44:38",0.488
6921995,Jaydeep,"2021-06-16 09:26:18",0.488
6777766,"Robert Tacbad","2021-05-13 10:25:21",0.488
6841880,"wei tan1231","2021-05-21 18:46:28",0.488
6852731,ry02,"2021-05-24 05:39:32",0.488
6861953,"Alexander Tesemnikov","2021-06-07 20:13:36",0.488
6746947,"huanghuang zhang","2021-06-23 06:08:34",0.488
6743430,happiness,"2021-05-08 17:42:49",0.489
6747170,SanjeetGupta,"2021-06-03 05:09:46",0.489
6888576,"Valery Yakukhin","2021-06-22 02:26:05",0.489
6831975,rq2167,"2021-06-20 01:01:35",0.489
6904921,RAY,"2021-06-03 10:11:11",0.489
6974148,Zhi-Zhang-Huang,"2021-06-23 03:18:47",0.489
6910042,nnkknn,"2021-06-18 05:06:08",0.489
6935351,JSLim7,"2021-06-24 06:07:26",0.489
6740608,"Semyon Koshkarov","2021-05-25 06:48:19",0.489
6753045,"krishan gopal","2021-06-21 14:08:58",0.489
6829670,isaaclaw,"2021-05-30 06:16:31",0.489
6736850,katwooo414,"2021-06-17 05:52:36",0.489
6801037,"Dan Yonas","2021-06-12 09:21:23",0.489
6737006,zzy,"2021-05-06 15:34:59",0.489
6736054,grantfrefg,"2021-06-07 08:42:31",0.489
6793458,jelly_z9,"2021-06-09 04:18:05",0.490
6759442,FitzGoGoGo,"2021-05-13 05:36:41",0.490
6743115,NY,"2021-06-24 11:18:26",0.490
6916306,"Bipin Krishnan P","2021-06-21 17:49:10",0.490
6794443,"Vlad Balanda","2021-06-05 03:53:15",0.491
6904133,katsumi,"2021-06-14 07:15:15",0.491
6933125,"i have the best words","2021-06-18 12:49:09",0.491
6857420,"T Gappy","2021-05-30 11:42:42",0.491
6742525,JohnM,"2021-05-11 18:56:41",0.491
6786225,bhajnik,"2021-06-19 12:18:10",0.491
6998783,Winniy,"2021-06-24 05:38:56",0.491
6749913,Shogo-dayo,"2021-05-19 08:18:11",0.492
6740985,fgll,"2021-06-21 20:37:04",0.492
6839602,shrey210,"2021-06-23 09:57:05",0.492
6764321,NikhilMishra,"2021-05-10 08:10:41",0.492
6736167,Alvaro,"2021-06-03 23:16:31",0.492
6734252,tereka,"2021-05-13 11:20:51",0.492
6879896,"Kevin Mathew T #2","2021-06-13 14:50:17",0.492
6735440,"Mohamad Merchant","2021-06-23 14:10:13",0.492
6747137,k-kanada,"2021-06-06 05:17:37",0.492
6741341,"Nicolas Baouaya","2021-06-08 02:35:13",0.492
6734452,w33lliam,"2021-05-23 04:06:29",0.492
6814134,"miguel perez","2021-05-30 16:33:36",0.493
6770674,"Volodymyr Bakhur","2021-06-23 14:37:40",0.493
6736551,ao9mame,"2021-06-23 14:50:07",0.493
6767473,"Mark Tenenholtz","2021-05-13 17:39:37",0.493
6932945,Foral,"2021-06-20 11:56:37",0.493
6743869,"Utcarsh Agrawal","2021-06-23 06:32:51",0.494
6835247,ria10,"2021-05-28 06:01:11",0.494
6740950,"Andrada Olteanu","2021-06-19 13:46:42",0.494
6788674,"Da Yu","2021-06-15 11:01:02",0.494
6748679,matsurih,"2021-05-07 17:36:48",0.495
6771728,les3c0p1,"2021-05-22 07:42:36",0.495
6739229,kitayama,"2021-05-24 14:56:56",0.495
6739134,PostProcessing,"2021-06-10 12:18:02",0.495
6765250,Raiii,"2021-06-22 14:49:07",0.495
6736450,DAJ,"2021-05-20 01:22:21",0.496
6989081,"Zhaoyu Yi","2021-06-22 08:40:30",0.496
6775266,"Soonhwan Kwon","2021-05-12 12:02:30",0.496
6762178,zefirchik,"2021-06-24 11:10:49",0.496
6767636,Autumnn,"2021-06-24 07:12:06",0.496
6806905,"Mathew Alexander","2021-05-23 11:01:11",0.497
6734546,abccba,"2021-06-10 18:54:30",0.497
6745660,"Kuznetsov Ivan","2021-05-10 11:46:40",0.497
6735267,"Sergey Kutepov","2021-05-16 19:11:32",0.497
6735549,"The Bernstein Bears","2021-06-24 11:46:55",0.497
6793056,"Andrey Nikitin","2021-06-10 19:32:34",0.497
6771713,KEKW,"2021-06-10 14:52:41",0.497
6794695,Mike,"2021-06-14 09:22:47",0.497
6932234,"Fastai Group Project","2021-06-23 10:03:05",0.497
6738717,"Mario Ross","2021-05-16 19:17:40",0.497
6756634,"Xiang Huang","2021-05-07 13:23:33",0.497
6912887,"Caio Guirado","2021-06-20 11:28:46",0.497
6739455,AdityaJain,"2021-05-24 05:58:00",0.498
6821054,"Yana Pryshchepa","2021-06-01 22:19:07",0.498
6735109,"Ifan Johnston","2021-05-12 00:06:27",0.498
6780560,"Matthias #2","2021-06-20 20:44:25",0.498
6750522,"Tirth Shah","2021-06-24 12:15:54",0.498
6736449,DimitreOliveira,"2021-05-29 00:12:25",0.498
6927279,B0721140,"2021-06-19 15:18:28",0.498
6867282,"Enes Zvorničanin","2021-06-01 17:58:53",0.499
6782811,"Xinrui Zhan","2021-05-30 03:00:42",0.499
6999834,artificialmee,"2021-06-24 10:43:30",0.499
6786620,"Tyl3rDurd3n ","2021-05-22 08:50:08",0.499
6736360,Ryota,"2021-05-13 05:38:14",0.500
6734665,sukekiyo,"2021-05-24 09:38:04",0.500
6922224,DLS121,"2021-06-20 05:39:20",0.500
6868612,"RS #2","2021-06-24 10:34:27",0.500
6842094,"Pradip Kumar Das","2021-06-18 13:37:34",0.500
6770195,savage_radish,"2021-06-22 18:47:05",0.500
6897626,"Eremin Konstantin","2021-06-15 01:50:00",0.500
6737786,"XX (two X)","2021-06-23 16:52:23",0.501
6907909,EV,"2021-06-22 22:16:58",0.501
6735139,kumapo,"2021-06-23 17:21:28",0.501
6857701,"Yu Kang","2021-06-04 18:29:50",0.502
6734111,"Alvaro Francesc Budria Fernández","2021-05-11 16:37:24",0.502
6959888,"The Best","2021-06-22 20:11:53",0.502
6892808,"Praful Mohanan","2021-06-23 07:20:10",0.502
6800609,"Darek Kłeczek","2021-06-23 07:27:39",0.502
6736969,chizhu,"2021-05-20 03:57:12",0.502
6751277,薇尔莉特,"2021-06-23 07:53:15",0.503
6795888,onlytwow,"2021-06-19 04:21:05",0.503
6913778,"Oleg Kokorin","2021-06-24 12:47:51",0.503
6885061,taohaoxiong,"2021-06-01 01:01:44",0.503
6761864,"Ashvani Kumar Dubey","2021-06-02 04:21:37",0.503
6749111,Milcheis,"2021-05-09 07:17:01",0.504
6744815,SSS,"2021-05-17 02:58:43",0.504
6766079,"Sridhar Korupolu","2021-05-15 03:46:05",0.504
6784921,Will,"2021-06-12 14:56:35",0.504
6759459,Cli212,"2021-06-09 14:57:13",0.504
6741073,totpeti,"2021-06-21 20:28:43",0.504
6738070,"Abhishek Verma","2021-05-07 21:36:40",0.504
6747936,Gautier,"2021-05-19 12:33:03",0.504
6754266,htsbrer,"2021-05-29 07:56:12",0.504
6799131,aotimme,"2021-05-28 18:47:37",0.504
6763877,yayaya,"2021-06-23 10:02:47",0.505
6738127,Jakob,"2021-05-14 19:58:36",0.505
6733871,hrunic,"2021-05-25 11:19:23",0.505
6932590,"sujith k panoor","2021-06-23 18:39:57",0.505
6832627,Mc,"2021-06-21 02:41:10",0.505
6788357,copy_and_paste,"2021-06-03 18:28:00",0.505
6744319,"fujiyuu75 ","2021-06-21 02:48:26",0.505
6964369,yufuin,"2021-06-18 20:06:00",0.505
6752079,"Michał Szachniewicz","2021-05-20 18:18:46",0.505
6774087,tsunashima,"2021-06-08 14:52:40",0.505
6739529,DmitryS,"2021-05-12 22:36:17",0.505
6737845,"just for fun","2021-05-05 08:30:01",0.506
6838948,Geilson,"2021-06-08 12:02:07",0.506
6783941,"Adam Ghoumrassi","2021-05-26 12:51:33",0.506
6824890,"laptop is all you need","2021-05-21 00:29:55",0.507
6885413,asklepije,"2021-06-01 21:54:04",0.507
6851814,"Yu Tsumura","2021-06-01 22:59:51",0.507
6735932,"Ben Ghertner","2021-05-14 21:10:47",0.507
6967170,sparse_fitting,"2021-06-23 15:09:53",0.507
6844953,Heisenberg,"2021-06-16 02:18:26",0.507
6906088,步子大了别把脚崴断,"2021-06-15 14:26:38",0.507
6743560,"Aaron B.","2021-06-02 15:15:17",0.508
6776774,"Petar Sekulic","2021-05-31 15:34:12",0.508
6736913,Shota,"2021-06-05 13:24:07",0.508
6738618,neverix,"2021-05-04 08:58:56",0.508
6875988,"Nilupa Dushmantha","2021-06-10 15:00:08",0.508
6735841,theslug,"2021-05-04 12:49:00",0.509
6946966,"Robin Smits","2021-06-24 11:12:36",0.509
6757702,xhlulu,"2021-05-14 16:55:54",0.509
6753998,dididi,"2021-05-12 03:02:29",0.509
6894563,"masuda shun","2021-06-03 07:43:06",0.509
6966534,"shiqing cai","2021-06-22 11:52:43",0.509
6809581,mlenthusiasthehe,"2021-05-23 06:26:41",0.509
6735935,LintangSutawika,"2021-06-15 08:29:09",0.509
6737826,"yui coiuyu","2021-05-11 02:57:42",0.509
6758040,"Stanislav Chistyakov","2021-06-11 22:52:00",0.509
6794036,ttj,"2021-05-15 01:37:04",0.509
6948882,joezzb,"2021-06-20 17:36:55",0.510
6766485,"Adrian Brodzik","2021-05-12 19:15:01",0.510
6763063,RxyFng,"2021-06-20 03:15:18",0.510
6954116,"Nick Kuzmenkov","2021-06-15 06:44:14",0.510
6974371,murrrue,"2021-06-24 11:49:49",0.510
6737839,taku_sid,"2021-05-19 08:40:24",0.510
6766077,magic101,"2021-05-14 20:45:31",0.510
6739898,JasperSarrazin,"2021-05-21 14:13:32",0.510
6740251,aikindergarten,"2021-05-10 11:59:28",0.510
6742509,"Ahmed Ewis","2021-05-04 21:33:28",0.511
6804945,yuyahy,"2021-06-20 03:54:31",0.511
6736466,"hongxiang yu","2021-05-04 03:02:29",0.511
6735281,"Sumit Kumar","2021-05-06 18:00:43",0.511
6736389,onetthree,"2021-05-05 03:16:53",0.511
6739411,"Heorhii Kantsedal","2021-05-04 09:59:12",0.511
6736984,stuka,"2021-05-04 15:38:48",0.511
6740354,ma,"2021-05-04 15:45:33",0.511
6742567,nariman9119,"2021-05-15 18:13:40",0.511
6743672," निധിin","2021-05-05 10:24:24",0.511
6744593,"Hossein Biniazian","2021-05-05 16:18:25",0.511
6742969,"Gleb Anferov","2021-05-05 18:09:06",0.511
6734551,"Lawrence Chernin","2021-05-05 23:22:53",0.511
6746447,Shujun,"2021-05-10 00:30:18",0.511
6751740,Heroseo,"2021-05-08 09:45:37",0.511
6760702,潘博,"2021-05-10 08:37:53",0.511
6784638,"Masoomeh Ghiasabadi-Farahani","2021-05-15 07:05:11",0.511
6800403,"_ Justin3go","2021-05-16 06:45:13",0.511
6793857,valueable,"2021-05-25 10:58:10",0.511
6734127,Beluga,"2021-05-19 17:38:51",0.511
6861559,"Thamalu Maliththa","2021-05-26 12:23:54",0.511
6736938,"Manas Garg","2021-06-05 13:29:57",0.511
6754944,NeuralNerd,"2021-05-07 06:35:06",0.511
6745566,"BOUSSETA Walid","2021-05-05 15:06:28",0.511
6743107,"Brian Sharp","2021-05-09 18:49:08",0.511
6735401,"Alperen Yıldırım","2021-05-08 12:06:06",0.511
6760252,ricchan-boy,"2021-06-15 11:15:44",0.511
6971247,"Team Rocket","2021-06-22 22:38:31",0.512
6934751,"Loïc Dalloz","2021-06-22 09:12:23",0.512
6827667,"Nitin Kumar","2021-06-20 16:09:31",0.512
6848844,"Nishimoto Yuichiro","2021-06-06 12:57:17",0.512
6735217,Debashish,"2021-06-22 19:34:59",0.512
6876312,Allaway11,"2021-06-06 19:07:52",0.512
6985889,saivanov,"2021-06-24 04:36:55",0.512
6875722,"Tomato Booster","2021-06-18 10:08:39",0.513
6807825,Nivi,"2021-06-20 17:36:41",0.513
6807615,minstruct,"2021-06-24 01:58:49",0.513
6759736,FH,"2021-05-21 13:56:15",0.513
6915144,"DRAGOS PANCESCU","2021-06-23 19:46:16",0.513
6735895,DeepakSadulla,"2021-05-13 21:29:34",0.513
6760724,Thien,"2021-06-06 08:51:38",0.513
6759219,🐳鲲(China),"2021-06-20 04:48:38",0.513
6911372,"Chahhou Mohamed","2021-06-23 16:49:06",0.514
6747714,"Artem Glazunov","2021-05-15 11:55:23",0.514
6914095,xdarshsingh,"2021-06-18 09:12:07",0.514
6894680,"The Text Team","2021-06-24 12:16:24",0.514
6888517,"Binh Pham","2021-06-22 14:07:46",0.514
6896080,"Ahmed Tryaq","2021-06-12 22:52:28",0.514
6998833,Heyheyasd,"2021-06-23 11:20:11",0.514
6749180,DLastStark,"2021-06-22 19:10:05",0.515
6790168,"Stars in the eye","2021-05-19 12:52:02",0.515
6749568,torahirod,"2021-05-09 06:50:29",0.515
6830282,"Richard Noad","2021-05-31 22:15:41",0.516
6752797,"Vasileios Kagklis","2021-06-07 17:35:11",0.516
6736528,ShellAI,"2021-06-07 08:38:53",0.516
6775514,"Bhagawan Subedi","2021-06-06 12:57:52",0.516
6911377,slavaz,"2021-06-23 21:02:51",0.517
6793740,"Morimoto Daichi","2021-06-02 23:59:06",0.517
6735153,madara,"2021-06-14 19:22:26",0.517
6929815,JumpeiT,"2021-06-22 16:48:42",0.517
6922913,FAI,"2021-06-19 20:38:07",0.517
6766486,AStarTwice,"2021-05-19 05:47:59",0.517
6780684,ItaiPink,"2021-06-09 14:15:56",0.517
6812115,asqtzal,"2021-05-24 05:44:50",0.517
6790009,black_raven,"2021-06-06 16:01:02",0.518
6816527,YuAon,"2021-06-23 11:23:41",0.518
6992686,Jare,"2021-06-22 09:46:16",0.518
6929324,B0621130,"2021-06-15 08:21:10",0.518
6758224,VincentWang25,"2021-06-20 11:46:55",0.518
6769169,sagol,"2021-06-02 08:10:30",0.518
6802560,"Johannes Melsbach","2021-05-31 13:45:38",0.519
6774893,Dr.北村の愉快な仲間たち,"2021-06-21 12:12:39",0.519
6948384,AshishSingh226,"2021-06-24 11:02:27",0.519
6875669,skanehir,"2021-06-13 04:28:38",0.519
6836685,"Adwait Baokar","2021-06-20 15:27:45",0.519
6739789,"Ivan Suchkov","2021-05-25 12:15:07",0.520
6790538,"Susnato Dhar","2021-05-22 21:24:59",0.520
6754014,liushuzhi,"2021-05-10 22:16:33",0.521
6798164,MohitMayank,"2021-06-07 18:28:30",0.521
6740346,YeonwooSung,"2021-05-05 14:51:41",0.521
6750460,genuine,"2021-05-06 10:24:47",0.521
6737981,Forky,"2021-05-17 01:55:24",0.521
6739520,很凉,"2021-05-06 03:21:28",0.522
6738451,msafi04,"2021-05-12 04:07:29",0.522
6797686,ssquasar,"2021-06-20 03:56:31",0.522
6739305,ksar,"2021-05-22 07:41:22",0.522
6736523,Double-M2,"2021-05-15 03:34:35",0.522
6737453,ifashion,"2021-05-27 11:39:57",0.523
6922804,"Abhishek Nagvekar","2021-06-22 15:20:22",0.523
6760045,"Cheong Qin Xue02","2021-05-27 16:03:45",0.523
6872140,dream_of_earth,"2021-06-18 22:16:46",0.523
6943000,ShootingWolf,"2021-06-21 06:24:53",0.524
6757326,"Jyot Makadiya","2021-05-17 16:08:22",0.524
6755888,"Brute Force Fitting","2021-05-15 19:57:28",0.524
6817253,ansain,"2021-06-02 19:38:36",0.524
6764533,PrasunMishra,"2021-05-19 03:25:42",0.525
6875492,"Viktor Kovryzhkin","2021-06-13 13:08:35",0.525
6990275,Urapig,"2021-06-21 15:08:59",0.525
6737369,"george dittmar","2021-06-24 04:41:33",0.525
6739152,ubik,"2021-06-03 16:47:16",0.525
6792771,Boosterino,"2021-05-31 12:31:14",0.526
6849357,"Konstantin Kotik","2021-06-06 21:42:49",0.526
6747607,See--,"2021-06-16 14:55:43",0.526
6736771,D&C,"2021-06-17 05:33:19",0.527
6758690,Placebo,"2021-06-14 03:20:03",0.527
6841952,divinediscon10t,"2021-06-21 14:53:13",0.527
6789853,"Sergey Dulikov","2021-05-19 10:11:25",0.527
6854402,Régis,"2021-06-09 19:45:45",0.527
6791145,sparkingarthur,"2021-05-24 03:35:32",0.527
6906238,joeh&nsase,"2021-06-23 00:50:42",0.527
6737432,"Shuhei Akahane","2021-05-16 10:56:58",0.528
6801071,qwerty,"2021-06-21 15:45:58",0.528
6740774,kabokawakabo,"2021-06-12 02:21:01",0.528
6836274,"Sangwon Lee","2021-05-30 11:16:24",0.528
6878188,fastso,"2021-06-13 16:01:05",0.528
6913189,"Lee Tolo","2021-06-13 22:13:24",0.528
6769454,JerkeyTengu,"2021-06-14 10:13:44",0.528
6776260,"Gavin Cao","2021-06-16 02:03:48",0.528
6993540,hiroog1,"2021-06-22 07:59:01",0.528
6795133,"Siddhant Laddha","2021-06-23 03:32:01",0.528
6811953,Goutam,"2021-06-02 12:36:35",0.528
6737773,"Yusuke Sato","2021-06-13 03:00:49",0.528
6734919,pkwate,"2021-05-06 08:57:07",0.528
6910857,"styxx216 ","2021-06-21 16:28:57",0.528
6783361,"Dmitriy Umerenkov","2021-05-13 15:35:48",0.528
6734027,David,"2021-05-07 17:31:58",0.528
6795058,jarbol,"2021-05-20 08:29:35",0.528
6741296,IVLX,"2021-05-31 12:55:24",0.529
6828528,taniman,"2021-05-21 00:20:55",0.529
6743999,"Japkeerat Singh","2021-05-13 11:54:35",0.529
6895563,"Evgenia Tkachenko","2021-06-22 15:04:28",0.529
6755138,"S V Praveen","2021-05-09 13:24:58",0.529
6783828,Lotes,"2021-05-12 13:40:47",0.529
6736007,"Jeong-Yoon Lee","2021-05-08 02:40:08",0.530
6813318,"Javier Ruiz","2021-06-01 21:44:20",0.530
6973009,"[Deleted] a31a97e5-6eca-4930-97ca-0563543c29a8","2021-06-21 14:57:21",0.530
6743921,Tak,"2021-05-30 05:27:57",0.531
6740732,Hdynamics,"2021-06-20 22:40:30",0.531
6863320,lanaya123,"2021-06-17 06:41:41",0.531
6773720,Mokicheese,"2021-05-24 08:58:34",0.532
6852565,"Aleff Nguyen","2021-06-24 12:43:52",0.532
6749765,"GuanQun Wu","2021-05-22 12:43:27",0.532
6749720,"Babu Bhaiyia","2021-05-18 12:27:44",0.532
6738754,likeAI,"2021-05-04 16:43:19",0.532
6984825,B0721241,"2021-06-21 18:50:28",0.534
6739677,"Ha Le An","2021-05-07 11:41:22",0.534
6941406,dotbot,"2021-06-22 21:45:43",0.534
6738633,"Hristo Hristov","2021-05-27 10:04:16",0.534
6772438,Harris,"2021-05-20 09:42:55",0.534
6795641,yanto,"2021-05-22 02:28:22",0.534
6774542,tatei,"2021-05-28 07:56:22",0.535
6757374,Virksaab,"2021-05-22 16:58:23",0.536
6740936,uzi,"2021-05-05 09:01:02",0.536
6758673,S_E_B,"2021-06-24 02:30:41",0.536
6801331,"Felix Wittmann","2021-06-14 19:30:13",0.536
6736990,"Negoto Asashiba","2021-05-08 09:44:59",0.537
6948798,B0621155,"2021-06-20 14:37:17",0.537
6998053,MariaPiresPacheco,"2021-06-23 15:04:31",0.537
6984408,Newmler,"2021-06-23 19:54:01",0.537
6783444,Mueki,"2021-05-13 13:11:50",0.537
6733994,Vladimir,"2021-06-23 18:53:51",0.537
6761233,"Aubin Mazet","2021-06-05 15:28:55",0.537
6769498,LIA,"2021-05-10 22:35:48",0.538
6780247,"Vikramaditya Chhapwale","2021-05-23 12:15:00",0.538
6734146,yskn67,"2021-05-25 16:15:22",0.538
6734108,"Alexis Gassmann","2021-05-12 15:31:38",0.538
6747682,Yallen,"2021-05-08 13:48:34",0.538
6736728,"DURGAM PRANAY","2021-06-24 03:08:50",0.538
6853881,"Andrew Ching Lee","2021-05-26 09:45:46",0.539
6851926,fmcurti,"2021-06-01 03:20:39",0.539
6875895,Pibborn,"2021-06-08 09:05:33",0.540
6738654,anshu,"2021-05-07 18:31:30",0.540
6804859,Sribhav,"2021-06-01 10:21:04",0.541
6777755,四小白给,"2021-06-17 18:09:34",0.541
6765444,"Dmitry Tyan","2021-05-22 03:37:02",0.541
6771226,"Michael Mellinger","2021-06-03 19:40:52",0.541
6980258,"Daisuke Sakaguchi","2021-06-22 20:12:21",0.541
6814745,"Ming Cong","2021-05-19 23:19:44",0.541
6737629,Athar,"2021-05-12 11:50:26",0.542
6753097,"Sam Liu","2021-06-13 17:17:04",0.542
6771187,"Thit Nuong","2021-06-20 17:19:52",0.542
6757019,"Ben Mace","2021-05-08 21:50:06",0.542
6844020,tt,"2021-05-23 00:48:28",0.543
6750314,coding,"2021-05-08 01:09:48",0.543
6967670,patricwan,"2021-06-20 04:45:31",0.543
6818759,"Sangay Bhutia","2021-06-19 23:26:30",0.543
6815189,chlll,"2021-05-19 05:06:34",0.543
6749283,"Abhimanyu Dikshit","2021-05-08 10:33:08",0.544
6888264,"Yaroslav #2","2021-06-07 19:12:34",0.544
6778306,"DLAM Project","2021-05-27 09:08:56",0.544
6860995,FF,"2021-06-08 16:07:37",0.544
6739298,fugai1,"2021-05-04 11:38:32",0.544
6853435,peggy1502,"2021-06-14 08:11:26",0.544
6823462,Olivr_K,"2021-06-01 18:45:25",0.545
6914292,keroberotte,"2021-06-20 04:59:34",0.545
6734781,dpalma,"2021-06-03 16:37:27",0.545
6740427,Marc,"2021-06-07 20:44:58",0.545
6735239,"Matt Yates","2021-05-14 22:04:05",0.545
6739464,"Ashish Puri","2021-06-06 16:58:44",0.545
6745848,T.Yang,"2021-05-05 16:01:30",0.546
6809192,"Pei-Yi Hong","2021-06-07 01:13:40",0.547
6760041,"Tiziano Teso","2021-06-22 20:11:32",0.547
6962921,"Daryna Ronska","2021-06-18 10:51:24",0.547
6738147,"Chandan S","2021-05-04 09:23:55",0.548
6776183,"Toma Kawaguchi","2021-05-23 08:24:31",0.548
6781091,"Bana Abdallah","2021-06-22 22:20:58",0.549
6738910,"Heng Zheng","2021-05-07 00:13:07",0.550
6751417,"Yuanjing Guo","2021-05-08 03:47:26",0.550
6820789,Kozawe,"2021-06-23 12:26:52",0.550
6911308,"Roman Kazmin","2021-06-21 21:44:21",0.550
6739784,"rogue computer","2021-05-13 02:31:33",0.550
6746454,ManasijSurRoy,"2021-06-23 20:02:28",0.550
6764074,Sushruth,"2021-05-12 09:33:50",0.550
6959363,"Matthew Radzihovsky US","2021-06-23 17:20:36",0.550
6743303,siqi,"2021-05-11 06:25:22",0.551
6921945,"Ankar Singh","2021-06-10 11:06:28",0.551
6762644,Lemon,"2021-05-20 06:16:12",0.552
6767630,solarwindrider,"2021-06-03 13:44:10",0.552
6736190,Shivanand,"2021-05-05 20:03:11",0.552
6784073,Kazu,"2021-05-24 12:13:47",0.553
6828533,"Rajat Gupta","2021-06-19 20:53:37",0.553
6811935,MB_AI,"2021-06-02 07:23:46",0.553
6737668,"Prithivi Da","2021-05-12 06:34:36",0.553
6743239,"Reading Is Hard","2021-05-18 23:36:02",0.554
6750289,"Yunfeng Zhu","2021-05-06 19:43:11",0.554
6777077,balu,"2021-05-24 06:09:55",0.555
6911635,"PUbg pmec","2021-06-24 10:13:58",0.555
6889239,"Salah Chadli","2021-06-02 10:02:04",0.556
6878037,"Gaurav Arora","2021-06-15 15:59:06",0.557
6998830,"Kabaev Anton","2021-06-23 16:42:10",0.557
6814554,kopoden,"2021-05-30 08:07:04",0.558
6851135,ASHFAQUE,"2021-06-06 09:20:08",0.558
6754974,jjtomson2357,"2021-05-20 22:10:41",0.558
6743642,今天不喝星巴克,"2021-05-06 05:50:20",0.558
6901351,"Gary Lai","2021-06-15 17:43:47",0.560
6741969,Eva,"2021-06-07 18:27:38",0.560
6799735,"Albert Kong","2021-05-24 12:02:41",0.560
6913529,"Aditya Cotra","2021-06-09 19:00:52",0.560
6755101,SR^2,"2021-06-24 07:42:34",0.560
6736891,Komari1123,"2021-05-05 06:57:59",0.560
6791868,Residualist,"2021-05-29 14:58:59",0.561
6769665,"Masanao Nakano","2021-05-15 07:32:44",0.561
6895445,nishi_kaz,"2021-06-14 12:17:26",0.561
6840654,Zacchaeus,"2021-05-23 13:08:49",0.561
6962780,"M Bonnet","2021-06-23 08:14:19",0.561
6836823,"Daniil Lopatkin","2021-05-29 07:37:43",0.562
6737219,"VEDANT j","2021-05-17 09:55:45",0.562
6940311,vildhet,"2021-06-11 14:43:00",0.562
6762662,"shallow learning","2021-05-10 04:04:53",0.563
6754870,"Angad Sethi","2021-06-12 06:06:39",0.564
6735071,DogukanL,"2021-05-22 02:05:27",0.564
6991871,Amos1141,"2021-06-24 05:29:58",0.564
6802639,wptoux,"2021-05-20 07:41:02",0.565
6919284,personanondata,"2021-06-06 17:14:49",0.566
6738879,"Alexandre DURAND","2021-05-20 14:00:27",0.566
6742603,Alejandro,"2021-05-21 09:01:03",0.566
6741125,"Baseline Is All You Need","2021-05-05 03:18:57",0.567
6846790,"Yuya Shintani","2021-06-11 03:19:02",0.567
6746726,"Hasanga Methmal","2021-06-14 06:09:30",0.567
6801180,Pratibha,"2021-05-31 20:19:46",0.567
6736458,suglou,"2021-05-06 03:53:28",0.567
6749403,"Yuxiang Chai","2021-05-07 07:01:18",0.567
6758851,HolyChen,"2021-05-11 06:47:39",0.568
6808087,"Neeraj Mohan S","2021-06-06 20:53:57",0.568
